_MEMBER_MyList,_LogP_MyList,GO,_PATTERN_,_RANK_,GiniIndex,Category,CategoryID,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),EvidenceCutoff,GROUP_ID,FirstInGroupByEnrichment,FirstInGroupByLogP,BestLogPInGroup,BestEnrichmentInGroup,URL
1,-3.7936273025406457,hsa00250,M1,1,0,KEGG Pathway,24,"Alanine, aspartate and glutamate metabolism",,-3.7936273025406457,28.51414204902577,8.942592297989643,30244,37,86,3,3.488372093023256,1.978572628104759,158|2673|5471,ADSL|GFPT1|PPAT,-1.7395355632657814,0,4,0,0,-21.911123727819025,56.267906976744186,
1,-19.923996362072078,GO:0055086,M1,1,0,GO Biological Processes,19,nucleobase-containing small molecule metabolic process,19_GO:0008152 metabolic process,-19.923996362072078,14.573894825057618,17.23509090638778,30244,555,86,23,26.74418604651163,4.772945944861171,158|353|1503|1737|1738|1841|2180|2673|2745|2987|3417|3614|3704|3735|5226|5471|6470|6888|7360|22934|25996|55902|122481,ADSL|APRT|CTPS1|DLAT|DLD|DTYMK|ACSL1|GFPT1|GLRX|GUK1|IDH1|IMPDH1|ITPA|KARS1|PGD|PPAT|SHMT1|TALDO1|UGP2|RPIA|REXO2|ACSS2|AK7,-16.42053643664988,0,5,1,1,-19.923996362072078,108.20751341681574,
1,-17.35086504219287,GO:0009117,M1,1,0,GO Biological Processes,19,nucleotide metabolic process,19_GO:0008152 metabolic process,-17.35086504219287,14.71441082027829,16.139543855298943,30244,478,86,20,23.25581395348837,4.555533962409835,158|353|1503|1737|1738|1841|2180|2987|3417|3614|3704|3735|5226|5471|6470|6888|22934|25996|55902|122481,ADSL|APRT|CTPS1|DLAT|DLD|DTYMK|ACSL1|GUK1|IDH1|IMPDH1|ITPA|KARS1|PGD|PPAT|SHMT1|TALDO1|RPIA|REXO2|ACSS2|AK7,-14.116250429063248,0,5,0,0,-19.923996362072078,108.20751341681574,
1,-17.193803419260167,GO:0006753,M1,1,0,GO Biological Processes,19,nucleoside phosphate metabolic process,19_GO:0008152 metabolic process,-17.193803419260167,14.442481256864523,15.9701773720101,30244,487,86,20,23.25581395348837,4.555533962409835,158|353|1503|1737|1738|1841|2180|2987|3417|3614|3704|3735|5226|5471|6470|6888|22934|25996|55902|122481,ADSL|APRT|CTPS1|DLAT|DLD|DTYMK|ACSL1|GUK1|IDH1|IMPDH1|ITPA|KARS1|PGD|PPAT|SHMT1|TALDO1|RPIA|REXO2|ACSS2|AK7,-14.011897671762133,0,5,0,0,-19.923996362072078,108.20751341681574,
1,-16.312556244408633,GO:0090407,M1,1,0,GO Biological Processes,19,organophosphate biosynthetic process,19_GO:0008152 metabolic process,-16.312556244408633,13.000902721059193,15.040863926091909,30244,541,86,20,23.25581395348837,4.555533962409835,158|353|1503|1737|1738|1841|2180|2987|3614|3735|5471|6470|6652|7167|9054|9489|9942|55163|55902|122481,ADSL|APRT|CTPS1|DLAT|DLD|DTYMK|ACSL1|GUK1|IMPDH1|KARS1|PPAT|SHMT1|SORD|TPI1|NFS1|PGS1|XYLB|PNPO|ACSS2|AK7,-13.219270784075482,0,5,0,0,-19.923996362072078,108.20751341681574,
1,-13.585553190934862,GO:0009165,M1,1,0,GO Biological Processes,19,nucleotide biosynthetic process,19_GO:0008152 metabolic process,-13.585553190934862,18.720311256521356,15.412977873158951,30244,263,86,14,16.27906976744186,3.9809121080752727,158|353|1503|1737|1738|1841|2180|2987|3614|3735|5471|6470|55902|122481,ADSL|APRT|CTPS1|DLAT|DLD|DTYMK|ACSL1|GUK1|IMPDH1|KARS1|PPAT|SHMT1|ACSS2|AK7,-10.634935234170442,0,5,0,0,-19.923996362072078,108.20751341681574,
1,-13.540260132383338,GO:1901293,M1,1,0,GO Biological Processes,19,nucleoside phosphate biosynthetic process,19_GO:0008152 metabolic process,-13.540260132383338,18.57902588854761,15.348628112599927,30244,265,86,14,16.27906976744186,3.9809121080752727,158|353|1503|1737|1738|1841|2180|2987|3614|3735|5471|6470|55902|122481,ADSL|APRT|CTPS1|DLAT|DLD|DTYMK|ACSL1|GUK1|IMPDH1|KARS1|PPAT|SHMT1|ACSS2|AK7,-10.623065931105868,0,5,0,0,-19.923996362072078,108.20751341681574,
1,-12.592794873550346,R-HSA-15869,M1,1,0,Reactome Gene Sets,6,Metabolism of nucleotides,,-12.592794873550346,35.52266854592436,18.372772765305506,30244,99,86,10,11.627906976744185,3.456679541649496,158|353|1503|1841|2745|2987|3614|3704|5471|122481,ADSL|APRT|CTPS1|DTYMK|GLRX|GUK1|IMPDH1|ITPA|PPAT|AK7,-9.749386886433795,0,5,0,0,-19.923996362072078,108.20751341681574,
1,-12.059636446476967,GO:1901137,M1,1,0,GO Biological Processes,19,carbohydrate derivative biosynthetic process,19_GO:0008152 metabolic process,-12.059636446476967,10.064756088011901,11.91509167774362,30244,594,86,17,19.767441860465116,4.2943884806284105,158|353|538|1503|1737|1738|1841|2180|2673|2987|3614|5471|6470|6652|7167|9942|55902,ADSL|APRT|ATP7A|CTPS1|DLAT|DLD|DTYMK|ACSL1|GFPT1|GUK1|IMPDH1|PPAT|SHMT1|SORD|TPI1|XYLB|ACSS2,-9.279280205107504,0,5,0,0,-19.923996362072078,108.20751341681574,
1,-11.592652440085896,GO:0072521,M1,1,0,GO Biological Processes,19,purine-containing compound metabolic process,19_GO:0008152 metabolic process,-11.592652440085896,11.722480620155038,12.237635458715356,30244,450,86,15,17.441860465116278,4.091919930942524,158|353|1737|1738|2180|2987|3417|3614|3704|5226|5471|6470|6888|22934|55902,ADSL|APRT|DLAT|DLD|ACSL1|GUK1|IDH1|IMPDH1|ITPA|PGD|PPAT|SHMT1|TALDO1|RPIA|ACSS2,-8.835159081675938,0,5,0,0,-19.923996362072078,108.20751341681574,
1,-10.83442262645301,GO:0006163,M1,1,0,GO Biological Processes,19,purine nucleotide metabolic process,19_GO:0008152 metabolic process,-10.83442262645301,11.72248062015504,11.81673134085869,30244,420,86,14,16.27906976744186,3.9809121080752727,158|353|1737|1738|2180|2987|3417|3614|3704|5226|5471|6888|22934|55902,ADSL|APRT|DLAT|DLD|ACSL1|GUK1|IDH1|IMPDH1|ITPA|PGD|PPAT|TALDO1|RPIA|ACSS2,-8.098648517736288,0,5,0,0,-19.923996362072078,108.20751341681574,
1,-10.306772629813812,GO:0009123,M1,1,0,GO Biological Processes,19,nucleoside monophosphate metabolic process,19_GO:0008152 metabolic process,-10.306772629813812,37.018359853121176,16.7887306313382,30244,76,86,8,9.30232558139535,3.1321648968242854,158|353|1841|2987|3614|5471|6470|122481,ADSL|APRT|DTYMK|GUK1|IMPDH1|PPAT|SHMT1|AK7,-7.620972496058929,0,5,0,0,-19.923996362072078,108.20751341681574,
1,-9.908826648014045,hsa01232,M1,1,0,KEGG Pathway,24,Nucleotide metabolism,,-9.908826648014045,33.098768809849524,15.825220171118724,30244,85,86,8,9.30232558139535,3.1321648968242854,158|353|1503|1841|2987|3614|3704|122481,ADSL|APRT|CTPS1|DTYMK|GUK1|IMPDH1|ITPA|AK7,-7.241509919953176,0,5,0,0,-19.923996362072078,108.20751341681574,
1,-9.20824383177172,GO:0019693,M1,1,0,GO Biological Processes,19,ribose phosphate metabolic process,19_GO:0008152 metabolic process,-9.20824383177172,11.436566458687842,10.771526667951182,30244,369,86,12,13.953488372093023,3.736446825184613,158|353|1503|1737|1738|2180|2987|3614|3704|5471|22934|55902,ADSL|APRT|CTPS1|DLAT|DLD|ACSL1|GUK1|IMPDH1|ITPA|PPAT|RPIA|ACSS2,-6.592079626158231,0,5,0,0,-19.923996362072078,108.20751341681574,
1,-8.80090495575138,GO:0072522,M1,1,0,GO Biological Processes,19,purine-containing compound biosynthetic process,19_GO:0008152 metabolic process,-8.80090495575138,14.776236075825679,11.393978468373302,30244,238,86,10,11.627906976744185,3.456679541649496,158|353|1737|1738|2180|2987|3614|5471|6470|55902,ADSL|APRT|DLAT|DLD|ACSL1|GUK1|IMPDH1|PPAT|SHMT1|ACSS2,-6.21577498387786,0,5,0,0,-19.923996362072078,108.20751341681574,
1,-8.478820280020008,hsa00230,M1,1,0,KEGG Pathway,24,Purine metabolism,,-8.478820280020008,21.9796511627907,12.701791959682451,30244,128,86,8,9.30232558139535,3.1321648968242854,158|353|2987|3614|3704|5236|5471|122481,ADSL|APRT|GUK1|IMPDH1|ITPA|PGM1|PPAT|AK7,-5.915592149594318,0,5,0,0,-19.923996362072078,108.20751341681574,
1,-8.37794126838724,WP4224,M1,1,0,WikiPathways,27,Purine metabolism and related disorders,,-8.37794126838724,79.9260042283298,19.775626368355972,30244,22,86,5,5.813953488372093,2.523363604380063,158|353|3614|3704|5471,ADSL|APRT|IMPDH1|ITPA|PPAT,-5.821774992449036,0,5,0,0,-19.923996362072078,108.20751341681574,
1,-8.191282145539184,GO:0009259,M1,1,0,GO Biological Processes,19,ribonucleotide metabolic process,19_GO:0008152 metabolic process,-8.191282145539184,10.74560723514212,9.933474540242244,30244,360,86,11,12.790697674418604,3.60146581986674,158|353|1503|1737|1738|2180|2987|3614|3704|5471|55902,ADSL|APRT|CTPS1|DLAT|DLD|ACSL1|GUK1|IMPDH1|ITPA|PPAT|ACSS2,-5.655637536745582,0,5,0,0,-19.923996362072078,108.20751341681574,
1,-8.074693463601843,GO:0009260,M1,1,0,GO Biological Processes,19,ribonucleotide biosynthetic process,19_GO:0008152 metabolic process,-8.074693463601843,15.216681574239715,10.98675013554569,30244,208,86,9,10.465116279069768,3.300797946467106,158|353|1503|1737|1738|2180|3614|5471|55902,ADSL|APRT|CTPS1|DLAT|DLD|ACSL1|IMPDH1|PPAT|ACSS2,-5.5522103008662125,0,5,0,0,-19.923996362072078,108.20751341681574,
1,-7.949786603429995,GO:0046390,M1,1,0,GO Biological Processes,19,ribose phosphate biosynthetic process,19_GO:0008152 metabolic process,-7.949786603429995,14.721254732287724,10.782091520929505,30244,215,86,9,10.465116279069768,3.300797946467106,158|353|1503|1737|1738|2180|3614|5471|55902,ADSL|APRT|CTPS1|DLAT|DLD|ACSL1|IMPDH1|PPAT|ACSS2,-5.4337375506997745,0,5,0,0,-19.923996362072078,108.20751341681574,
1,-7.896272446830227,GO:0046037,M1,1,0,GO Biological Processes,19,GMP metabolic process,19_GO:0008152 metabolic process,-7.896272446830227,65.12489233419466,17.80095288216051,30244,27,86,5,5.813953488372093,2.523363604380063,158|353|2987|3614|5471,ADSL|APRT|GUK1|IMPDH1|PPAT,-5.386563572131025,0,5,0,0,-19.923996362072078,108.20751341681574,
1,-7.7126197573666975,GO:0006164,M1,1,0,GO Biological Processes,19,purine nucleotide biosynthetic process,19_GO:0008152 metabolic process,-7.7126197573666975,13.821265360008125,10.400155865575313,30244,229,86,9,10.465116279069768,3.300797946467106,158|353|1737|1738|2180|2987|3614|5471|55902,ADSL|APRT|DLAT|DLD|ACSL1|GUK1|IMPDH1|PPAT|ACSS2,-5.2153201406493155,0,5,0,0,-19.923996362072078,108.20751341681574,
1,-7.3693761048576425,WP4792,M1,1,0,WikiPathways,27,Purine metabolism,,-7.3693761048576425,108.20751341681574,20.645767605020612,30244,13,86,4,4.651162790697675,2.270854167140835,158|353|3614|3704,ADSL|APRT|IMPDH1|ITPA,-4.909187033742484,0,5,0,0,-19.923996362072078,108.20751341681574,
1,-7.316381600799111,GO:0009150,M1,1,0,GO Biological Processes,19,purine ribonucleotide metabolic process,19_GO:0008152 metabolic process,-7.316381600799111,10.313032803655458,9.235732244500673,30244,341,86,10,11.627906976744185,3.456679541649496,158|353|1737|1738|2180|2987|3614|3704|5471|55902,ADSL|APRT|DLAT|DLD|ACSL1|GUK1|IMPDH1|ITPA|PPAT|ACSS2,-4.870913622354597,0,5,0,0,-19.923996362072078,108.20751341681574,
1,-7.224190675306288,GO:0006177,M1,1,0,GO Biological Processes,19,GMP biosynthetic process,19_GO:0008152 metabolic process,-7.224190675306288,100.47840531561462,19.880813482848062,30244,14,86,4,4.651162790697675,2.270854167140835,158|353|3614|5471,ADSL|APRT|IMPDH1|PPAT,-4.789446562253548,0,5,0,0,-19.923996362072078,108.20751341681574,
1,-7.066480500004071,GO:0009152,M1,1,0,GO Biological Processes,19,purine ribonucleotide biosynthetic process,19_GO:0008152 metabolic process,-7.066480500004071,14.502037880604172,10.074844245864265,30244,194,86,8,9.30232558139535,3.1321648968242854,158|353|1737|1738|2180|3614|5471|55902,ADSL|APRT|DLAT|DLD|ACSL1|IMPDH1|PPAT|ACSS2,-4.637000626943688,0,5,0,0,-19.923996362072078,108.20751341681574,
1,-6.8880898857583155,GO:0009124,M1,1,0,GO Biological Processes,19,nucleoside monophosphate biosynthetic process,19_GO:0008152 metabolic process,-6.8880898857583155,41.86600221483942,14.152375391393411,30244,42,86,5,5.813953488372093,2.523363604380063,158|353|3614|5471|6470,ADSL|APRT|IMPDH1|PPAT|SHMT1,-4.479051172940476,0,5,0,0,-19.923996362072078,108.20751341681574,
1,-6.8880898857583155,GO:0009167,M1,1,0,GO Biological Processes,19,purine ribonucleoside monophosphate metabolic process,19_GO:0008152 metabolic process,-6.8880898857583155,41.86600221483942,14.152375391393411,30244,42,86,5,5.813953488372093,2.523363604380063,158|353|2987|3614|5471,ADSL|APRT|GUK1|IMPDH1|PPAT,-4.479051172940476,0,5,0,0,-19.923996362072078,108.20751341681574,
1,-6.783955361306859,GO:0009126,M1,1,0,GO Biological Processes,19,purine nucleoside monophosphate metabolic process,19_GO:0008152 metabolic process,-6.783955361306859,39.9630021141649,13.811335360436985,30244,44,86,5,5.813953488372093,2.523363604380063,158|353|2987|3614|5471,ADSL|APRT|GUK1|IMPDH1|PPAT,-4.3798800680205705,0,5,0,0,-19.923996362072078,108.20751341681574,
1,-6.742673150641942,GO:0046112,M1,1,0,GO Biological Processes,19,nucleobase biosynthetic process,19_GO:0008152 metabolic process,-6.742673150641942,78.1498708010336,17.484028613783597,30244,18,86,4,4.651162790697675,2.270854167140835,353|1503|5471|6470,APRT|CTPS1|PPAT|SHMT1,-4.34835769464481,0,5,0,0,-19.923996362072078,108.20751341681574,
1,-6.544985347002107,GO:0009168,M1,1,0,GO Biological Processes,19,purine ribonucleoside monophosphate biosynthetic process,19_GO:0008152 metabolic process,-6.544985347002107,70.33488372093024,16.56346563560529,30244,20,86,4,4.651162790697675,2.270854167140835,158|353|3614|5471,ADSL|APRT|IMPDH1|PPAT,-4.164910330119584,0,5,0,0,-19.923996362072078,108.20751341681574,
1,-6.367949108114221,GO:0009127,M1,1,0,GO Biological Processes,19,purine nucleoside monophosphate biosynthetic process,19_GO:0008152 metabolic process,-6.367949108114221,63.94080338266385,15.770389280304448,30244,22,86,4,4.651162790697675,2.270854167140835,158|353|3614|5471,ADSL|APRT|IMPDH1|PPAT,-4.001662375717332,0,5,0,0,-19.923996362072078,108.20751341681574,
1,-6.1347974824410105,GO:0009161,M1,1,0,GO Biological Processes,19,ribonucleoside monophosphate metabolic process,19_GO:0008152 metabolic process,-6.1347974824410105,29.80291683090264,11.825711453001501,30244,59,86,5,5.813953488372093,2.523363604380063,158|353|2987|3614|5471,ADSL|APRT|GUK1|IMPDH1|PPAT,-3.78434095987091,0,5,0,0,-19.923996362072078,108.20751341681574,
1,-5.5807589122697365,GO:0009113,M1,1,0,GO Biological Processes,19,purine nucleobase biosynthetic process,19_GO:0008152 metabolic process,-5.5807589122697365,105.50232558139535,17.649749375538157,30244,10,86,3,3.488372093023256,1.978572628104759,353|5471|6470,APRT|PPAT|SHMT1,-3.2855178117042154,0,5,0,0,-19.923996362072078,108.20751341681574,
1,-5.5771709258042,GO:0009112,M1,1,0,GO Biological Processes,19,nucleobase metabolic process,19_GO:0008152 metabolic process,-5.5771709258042,41.37346101231191,12.578257134626138,30244,34,86,4,4.651162790697675,2.270854167140835,353|1503|5471|6470,APRT|CTPS1|PPAT|SHMT1,-3.2855178117042154,0,5,0,0,-19.923996362072078,108.20751341681574,
1,-5.5771709258042,GO:0009156,M1,1,0,GO Biological Processes,19,ribonucleoside monophosphate biosynthetic process,19_GO:0008152 metabolic process,-5.5771709258042,41.37346101231191,12.578257134626138,30244,34,86,4,4.651162790697675,2.270854167140835,158|353|3614|5471,ADSL|APRT|IMPDH1|PPAT,-3.2855178117042154,0,5,0,0,-19.923996362072078,108.20751341681574,
1,-5.443350416900489,GO:0006188,M1,1,0,GO Biological Processes,19,IMP biosynthetic process,19_GO:0008152 metabolic process,-5.443350416900489,95.91120507399577,16.812550431422377,30244,11,86,3,3.488372093023256,1.978572628104759,158|353|5471,ADSL|APRT|PPAT,-3.18115228213878,0,5,0,0,-19.923996362072078,108.20751341681574,
1,-5.443350416900489,R-HSA-73817,M1,1,0,Reactome Gene Sets,6,Purine ribonucleoside monophosphate biosynthesis,,-5.443350416900489,95.91120507399577,16.812550431422377,30244,11,86,3,3.488372093023256,1.978572628104759,158|3614|5471,ADSL|IMPDH1|PPAT,-3.18115228213878,0,5,0,0,-19.923996362072078,108.20751341681574,
1,-5.102414985357712,GO:0006167,M1,1,0,GO Biological Processes,19,AMP biosynthetic process,19_GO:0008152 metabolic process,-5.102414985357712,75.35880398671097,14.860647475974531,30244,14,86,3,3.488372093023256,1.978572628104759,158|353|5471,ADSL|APRT|PPAT,-2.9091930573863167,0,5,0,0,-19.923996362072078,108.20751341681574,
1,-5.102414985357712,R-HSA-8956320,M1,1,0,Reactome Gene Sets,6,Nucleotide biosynthesis,,-5.102414985357712,75.35880398671097,14.860647475974531,30244,14,86,3,3.488372093023256,1.978572628104759,158|3614|5471,ADSL|IMPDH1|PPAT,-2.9091930573863167,0,5,0,0,-19.923996362072078,108.20751341681574,
1,-4.7554008174340945,GO:0046040,M1,1,0,GO Biological Processes,19,IMP metabolic process,19_GO:0008152 metabolic process,-4.7554008174340945,58.6124031007752,13.056365407539909,30244,18,86,3,3.488372093023256,1.978572628104759,158|353|5471,ADSL|APRT|PPAT,-2.608239976318089,0,5,0,0,-19.923996362072078,108.20751341681574,
1,-4.611972825712297,GO:0006144,M1,1,0,GO Biological Processes,19,purine nucleobase metabolic process,19_GO:0008152 metabolic process,-4.611972825712297,52.75116279069768,12.362876527440951,30244,20,86,3,3.488372093023256,1.978572628104759,353|5471|6470,APRT|PPAT|SHMT1,-2.480898804489746,0,5,0,0,-19.923996362072078,108.20751341681574,
1,-4.31161483052163,GO:0046033,M1,1,0,GO Biological Processes,19,AMP metabolic process,19_GO:0008152 metabolic process,-4.31161483052163,42.200930232558136,11.005185658512447,30244,25,86,3,3.488372093023256,1.978572628104759,158|353|5471,ADSL|APRT|PPAT,-2.2060949137714667,0,5,0,0,-19.923996362072078,108.20751341681574,
1,-15.412679878728335,GO:0005975,M1,1,0,GO Biological Processes,19,carbohydrate metabolic process,19_GO:0008152 metabolic process,-15.412679878728335,14.354057902230661,15.085612579991135,30244,441,86,18,20.930232558139537,4.3867514877000895,1737|2023|2203|2582|2632|2820|3417|5226|5230|5236|5834|6652|6888|7167|7360|9942|22934|130589,DLAT|ENO1|FBP1|GALE|GBE1|GPD2|IDH1|PGD|PGK1|PGM1|PYGB|SORD|TALDO1|TPI1|UGP2|XYLB|RPIA|GALM,-12.342875514244707,0,6,1,1,-15.412679878728335,87.9186046511628,
1,-14.359079758954927,hsa00010,M1,1,0,KEGG Pathway,24,Glycolysis / Gluconeogenesis,,-14.359079758954927,52.48871919472405,22.53055295580496,30244,67,86,10,11.627906976744185,3.456679541649496,128|1737|1738|2023|2203|5230|5236|7167|55902|130589,ADH5|DLAT|DLD|ENO1|FBP1|PGK1|PGM1|TPI1|ACSS2|GALM,-11.332741088252389,0,6,0,0,-15.412679878728335,87.9186046511628,
1,-13.764745464194363,GO:0016052,M1,1,0,GO Biological Processes,19,carbohydrate catabolic process,19_GO:0008152 metabolic process,-13.764745464194363,35.16744186046512,19.17082516999113,30244,110,86,11,12.790697674418604,3.60146581986674,2023|2582|2820|5226|5230|5236|5834|6652|7167|9942|130589,ENO1|GALE|GPD2|PGD|PGK1|PGM1|PYGB|SORD|TPI1|XYLB|GALM,-10.777915334775498,0,6,0,0,-15.412679878728335,87.9186046511628,
1,-12.861606863046902,R-HSA-71387,M1,1,0,Reactome Gene Sets,6,Metabolism of carbohydrates,,-12.861606863046902,16.57724532143137,14.406305321710496,30244,297,86,14,16.27906976744186,3.9809121080752727,2023|2203|2582|2632|5226|5230|5236|5834|6652|6888|7167|7360|9942|22934,ENO1|FBP1|GALE|GBE1|PGD|PGK1|PGM1|PYGB|SORD|TALDO1|TPI1|UGP2|XYLB|RPIA,-9.990170152330107,0,6,0,0,-15.412679878728335,87.9186046511628,
1,-12.621242706807367,GO:0005996,M1,1,0,GO Biological Processes,19,monosaccharide metabolic process,19_GO:0008152 metabolic process,-12.621242706807367,22.4473033151905,15.752388683430697,30244,188,86,12,13.953488372093023,3.736446825184613,1737|2023|2203|2582|5226|5230|5236|6652|7167|9942|22934|130589,DLAT|ENO1|FBP1|GALE|PGD|PGK1|PGM1|SORD|TPI1|XYLB|RPIA|GALM,-9.764046435205183,0,6,0,0,-15.412679878728335,87.9186046511628,
1,-9.91089168055532,GO:0016051,M1,1,0,GO Biological Processes,19,carbohydrate biosynthetic process,19_GO:0008152 metabolic process,-9.91089168055532,24.535424553812874,14.304933730923302,30244,129,86,9,10.465116279069768,3.300797946467106,2023|2203|2632|5226|5230|5236|6652|7167|7360,ENO1|FBP1|GBE1|PGD|PGK1|PGM1|SORD|TPI1|UGP2,-7.241509919953176,0,6,0,0,-15.412679878728335,87.9186046511628,
1,-9.397360302372247,GO:0046364,M1,1,0,GO Biological Processes,19,monosaccharide biosynthetic process,19_GO:0008152 metabolic process,-9.397360302372247,41.02868217054264,16.573678630006526,30244,60,86,7,8.13953488372093,2.9485933979015555,2023|2203|5226|5230|5236|6652|7167,ENO1|FBP1|PGD|PGK1|PGM1|SORD|TPI1,-6.773078206536579,0,6,0,0,-15.412679878728335,87.9186046511628,
1,-9.099726598894526,GO:0019318,M1,1,0,GO Biological Processes,19,hexose metabolic process,19_GO:0008152 metabolic process,-9.099726598894526,19.90609916630101,12.763973024722619,30244,159,86,9,10.465116279069768,3.300797946467106,1737|2023|2203|2582|5230|5236|6652|7167|130589,DLAT|ENO1|FBP1|GALE|PGK1|PGM1|SORD|TPI1|GALM,-6.499356660464269,0,6,0,0,-15.412679878728335,87.9186046511628,
1,-8.759868121977116,GO:0006006,M1,1,0,GO Biological Processes,19,glucose metabolic process,19_GO:0008152 metabolic process,-8.759868121977116,23.842333464722113,13.276118708465596,30244,118,86,8,9.30232558139535,3.1321648968242854,1737|2023|2203|5230|5236|6652|7167|130589,DLAT|ENO1|FBP1|PGK1|PGM1|SORD|TPI1|GALM,-6.182162168182803,0,6,0,0,-15.412679878728335,87.9186046511628,
1,-8.48159149779896,WP534,M1,1,0,WikiPathways,27,Glycolysis and gluconeogenesis,,-8.48159149779896,46.88992248062016,16.450825354128852,30244,45,86,6,6.976744186046512,2.747090340551713,1737|1738|2023|2203|5230|7167,DLAT|DLD|ENO1|FBP1|PGK1|TPI1,-5.915592149594318,0,6,0,0,-15.412679878728335,87.9186046511628,
1,-8.250800970237854,GO:0046365,M1,1,0,GO Biological Processes,19,monosaccharide catabolic process,19_GO:0008152 metabolic process,-8.250800970237854,43.06217370669198,15.735575372172223,30244,49,86,6,6.976744186046512,2.747090340551713,2023|2582|5230|7167|9942|130589,ENO1|GALE|PGK1|TPI1|XYLB|GALM,-5.7084229787852845,0,6,0,0,-15.412679878728335,87.9186046511628,
1,-8.142896307401896,GO:0019319,M1,1,0,GO Biological Processes,19,hexose biosynthetic process,19_GO:0008152 metabolic process,-8.142896307401896,41.3734610123119,15.40949219987882,30244,51,86,6,6.976744186046512,2.747090340551713,2023|2203|5230|5236|6652|7167,ENO1|FBP1|PGK1|PGM1|SORD|TPI1,-5.613882277507307,0,6,0,0,-15.412679878728335,87.9186046511628,
1,-7.337388867612625,GO:0006090,M1,1,0,GO Biological Processes,19,pyruvate metabolic process,19_GO:0008152 metabolic process,-7.337388867612625,30.580384226491404,13.136059555215233,30244,69,86,6,6.976744186046512,2.747090340551713,1737|1738|2023|5230|5236|7167,DLAT|DLD|ENO1|PGK1|PGM1|TPI1,-4.8864579934666095,0,6,0,0,-15.412679878728335,87.9186046511628,
1,-6.942168196303213,GO:0019320,M1,1,0,GO Biological Processes,19,hexose catabolic process,19_GO:0008152 metabolic process,-6.942168196303213,42.88712422007941,14.332033797731233,30244,41,86,5,5.813953488372093,2.523363604380063,2023|2582|5230|7167|130589,ENO1|GALE|PGK1|TPI1|GALM,-4.517889516928638,0,6,0,0,-15.412679878728335,87.9186046511628,
1,-6.590083890967598,GO:0006094,M1,1,0,GO Biological Processes,19,gluconeogenesis,19_GO:0008152 metabolic process,-6.590083890967598,36.632751937984494,13.193367708868657,30244,48,86,5,5.813953488372093,2.523363604380063,2023|2203|5230|5236|7167,ENO1|FBP1|PGK1|PGM1|TPI1,-4.205313752876696,0,6,0,0,-15.412679878728335,87.9186046511628,
1,-5.525405911236184,R-HSA-70263,M1,1,0,Reactome Gene Sets,6,Gluconeogenesis,,-5.525405911236184,40.19136212624585,12.388439306658015,30244,35,86,4,4.651162790697675,2.270854167140835,2023|2203|5230|7167,ENO1|FBP1|PGK1|TPI1,-3.2413059350266455,0,6,0,0,-15.412679878728335,87.9186046511628,
1,-5.319305783000742,WP4629,M1,1,0,WikiPathways,27,Aerobic glycolysis,,-5.319305783000742,87.9186046511628,16.08163945820451,30244,12,86,3,3.488372093023256,1.978572628104759,2023|5230|7167,ENO1|PGK1|TPI1,-3.0762207923673954,0,6,0,0,-15.412679878728335,87.9186046511628,
1,-5.120131782214557,GO:0006096,M1,1,0,GO Biological Processes,19,glycolytic process,19_GO:0008152 metabolic process,-5.120131782214557,31.970401691331926,10.978173672375343,30244,44,86,4,4.651162790697675,2.270854167140835,2023|5230|5236|7167,ENO1|PGK1|PGM1|TPI1,-2.9145886170321944,0,6,0,0,-15.412679878728335,87.9186046511628,
1,-4.833688562304935,WP1946,M1,1,0,WikiPathways,27,Cori cycle,,-4.833688562304935,62.06019151846785,13.447621961446051,30244,17,86,3,3.488372093023256,1.978572628104759,5230|6888|7167,PGK1|TALDO1|TPI1,-2.6669741848132498,0,6,0,0,-15.412679878728335,87.9186046511628,
1,-4.7554008174340945,GO:0006735,M1,1,0,GO Biological Processes,19,NADH regeneration,19_GO:0008152 metabolic process,-4.7554008174340945,58.6124031007752,13.056365407539909,30244,18,86,3,3.488372093023256,1.978572628104759,2023|5230|7167,ENO1|PGK1|TPI1,-2.608239976318089,0,6,0,0,-15.412679878728335,87.9186046511628,
1,-4.7554008174340945,GO:0061621,M1,1,0,GO Biological Processes,19,canonical glycolysis,19_GO:0008152 metabolic process,-4.7554008174340945,58.6124031007752,13.056365407539909,30244,18,86,3,3.488372093023256,1.978572628104759,2023|5230|7167,ENO1|PGK1|TPI1,-2.608239976318089,0,6,0,0,-15.412679878728335,87.9186046511628,
1,-4.7554008174340945,GO:0061718,M1,1,0,GO Biological Processes,19,glucose catabolic process to pyruvate,19_GO:0008152 metabolic process,-4.7554008174340945,58.6124031007752,13.056365407539909,30244,18,86,3,3.488372093023256,1.978572628104759,2023|5230|7167,ENO1|PGK1|TPI1,-2.608239976318089,0,6,0,0,-15.412679878728335,87.9186046511628,
1,-4.611972825712297,GO:0061615,M1,1,0,GO Biological Processes,19,glycolytic process through fructose-6-phosphate,19_GO:0008152 metabolic process,-4.611972825712297,52.75116279069768,12.362876527440951,30244,20,86,3,3.488372093023256,1.978572628104759,2023|5230|7167,ENO1|PGK1|TPI1,-2.480898804489746,0,6,0,0,-15.412679878728335,87.9186046511628,
